stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
546,u010596310,VITORIA-GASTEIZ (Gamarrako atea 1 -Deba/Portal de Gamarra 1 -Deba),VITORIA-GASTEIZ (Gamarrako atea 1 -Deba/Portal de Gamarra 1 -Deba),VITORIA-GASTEIZ,42.8737,-2.6464,1,,0,,,0,0,0
548,u010080201,Arzubiaga,Arzubiaga,ARRATZUA-UBARRUNDIA,42.8817,-2.6192,2,,0,,,0,0,0
550,u010080901,Nanclares de Ganboa/Langara Ganboa,Nanclares de Ganboa/Langara Ganboa,ARRATZUA-UBARRUNDIA,42.92,-2.5782,2,,0,,,0,0,0
551,u010080401,Ziriano,Ziriano,ARRATZUA-UBARRUNDIA,42.9295,-2.6741,2,,0,,,0,0,0
552,u010080301,Betolaza,Betolaza,ARRATZUA-UBARRUNDIA,42.9401,-2.6679,2,,0,,,0,0,0
553,u010200501,Arriano,Arriano,KUARTANGO,42.8866,-2.9856,3,,0,,,0,0,0
554,u010201101,Luna,Luna,KUARTANGO,42.8905,-2.9807,3,,0,,,0,0,0
555,u010200401,Archua/Artxua,Archua/Artxua,KUARTANGO,42.887,-2.9746,3,,0,,,0,0,0
556,u010200801,Guillarte/Gibilloarrate,Guillarte/Gibilloarrate,KUARTANGO,42.8895,-2.9701,3,,0,,,0,0,0
557,u010201301,Santa Eulalia,Santa Eulalia,KUARTANGO,42.8829,-2.9637,3,,0,,,0,0,0
558,u010201701,Urbina de Basabe,Urbina de Basabe,KUARTANGO,42.8823,-2.9561,3,,0,,,0,0,0
559,u010201201,Marinda,Marinda,KUARTANGO,42.8847,-2.9458,3,,0,,,0,0,0
560,u010201901,Villamanca,Villamanca,KUARTANGO,42.8741,-2.9465,3,,0,,,0,0,0
561,u010201001,Jokano,Jokano,KUARTANGO,42.8713,-2.9163,3,,0,,,0,0,0
562,u010201601,Uribarri Kuartango,Uribarri Kuartango,KUARTANGO,42.8591,-2.9093,3,,0,,,0,0,0
563,u010200301,Aprikano,Aprikano,KUARTANGO,42.8521,-2.8948,3,,0,,,0,0,0
565,u010201801,Urbina Eza,Urbina Eza,KUARTANGO,42.8776,-2.8881,3,,0,,,0,0,0
566,u010200701,Etxabarri Kuartango,Etxabarri Kuartango,KUARTANGO,42.8843,-2.8904,3,,0,,,0,0,0
567,u010201401,Sendadiano,Sendadiano,KUARTANGO,42.8891,-2.9086,3,,0,,,0,0,0
568,u010201501,Tortura,Tortura,KUARTANGO,42.8975,-2.8897,3,,0,,,0,0,0
569,u010200601,Katadiano,Katadiano,KUARTANGO,42.911,-2.8893,3,,0,,,0,0,0
570,u010200101,Anda,Anda,KUARTANGO,42.9187,-2.8956,3,,0,,,0,0,0
571,u010200201,Andagoia,Andagoia,KUARTANGO,42.9231,-2.9079,3,,0,,,0,0,0
572,u010540201,Abornikano,Abornikano,URKABUSTAIZ,42.9297,-2.8887,3,,0,,,0,0,0
573,u010540101,Abezia,Abezia,URKABUSTAIZ,42.9458,-2.916,3,,0,,,0,0,0
574,u010540801,Larrazkueta,Larrazkueta,URKABUSTAIZ,42.9461,-2.8923,3,,0,,,0,0,0
575,u091920401,Villafría de San Zadornil,Villafría de San Zadornil,BERNEDO,42.834,-3.1952,4,,0,,,0,0,0
576,u010551501,Lahoz,Lahoz,VALDEGOBIA/GAUBEA,42.8846,-3.2408,4,,0,,,0,0,0
577,u010551601,Lalastra,Lalastra,VALDEGOBIA/GAUBEA,42.8756,-3.2296,4,,0,,,0,0,0
578,u091920101,Arroyo de San Zadornil,Arroyo de San Zadornil,SAN MILLAN  DE SAN ZADORNIL,42.8529,-3.1778,4,,0,,,0,0,0
